n,p,k,temperature,humidity,ph,rainfall,label,label_enc
0.99128083,0.24477079,0.362627733,0.420536902,0.617296315,0.658109792,0.408882217,Rice,2
0.810333867,0.559523199,0.374971357,0.230434029,0.195047166,0.159485967,0.592636669,Rice,2
0.656372732,0.062953903,0.165972205,0.099056733,0.534906678,0.535893062,0.614250275,Rice,2
0.061927331,0.437401321,0.288792805,0.967381863,0.78642454,0.275515227,0.151622119,Rice,2
0.14364072,0.516350819,0.471937212,0.772825629,0.744002133,0.290948518,0.917878657,Rice,2
0.492819991,0.486457277,0.310297589,0.541722141,0.242203981,0.757702662,0.935585106,Rice,2
0.693535517,0.510661806,0.124604229,0.80290105,0.996707541,0.47519263,0.964616356,Rice,2
0.128111746,0.431781829,0.414684388,0.226267312,0.786431818,0.221628582,0.91700296,Rice,2
0.08258659,0.401979269,0.333490419,0.124133022,0.846574758,0.523814434,0.760874231,Rice,2
0.327719992,0.298060125,0.037588212,0.420807126,0.789476894,0.546628206,0.388200786,Rice,2
0.67721771,0.26929358,0.422453036,0.052757079,0.645745155,0.546489838,0.412918823,Rice,2
0.495392013,0.542352707,0.277299004,0.413272908,0.400348977,0.160661571,0.912938188,Rice,2
0.077517133,0.404302795,0.086743604,0.41036049,0.895477767,0.66982379,0.641406044,Rice,2
0.721328551,0.342998962,0.281581728,0.150064671,0.456721893,0.634033049,0.251086177,Rice,2
0.951629015,0.045568065,0.198896952,0.507148234,0.707388506,0.598975351,0.636280221,Rice,2
0.84899305,0.135208074,0.37094195,0.641278505,0.581389977,0.498572908,0.803046672,Rice,2
0.380582592,0.176243663,0.026244361,0.972026226,0.627027767,0.713673088,0.934063284,Rice,2
0.56603602,0.026021688,0.02638896,0.737152413,0.470318184,0.232217032,0.751905707,Rice,2
0.593585731,0.291275246,0.378466962,0.110516701,0.83758139,0.613250571,0.662092377,Rice,2
0.099305717,0.364968169,0.446858867,0.6943024,0.741761905,0.272981898,0.511797495,Rice,2
0.604504859,0.452891828,0.17650726,0.419299177,0.489820029,0.542100556,0.505002533,Rice,2
0.121429211,0.227430844,0.319693181,0.546106015,0.891122848,0.35062793,0.918463983,Rice,2
0.154697115,0.183635838,0.131744061,0.931354388,0.768115909,0.34084814,0.287947542,Rice,2
0.818643659,0.327562985,0.143638619,0.868185511,0.27456853,0.32590932,0.704884355,Rice,2
0.891313296,0.262541731,0.12279252,0.615853242,0.252338905,0.176284463,0.326676311,Rice,2
0.715151697,0.502828872,0.307078639,0.877132629,0.579621445,0.609174091,0.293841922,Rice,2
0.160026494,0.087384386,0.31983673,0.983408008,0.732278366,0.601526298,0.876128327,Rice,2
0.222247325,0.146347608,0.063673997,0.46632076,0.661992243,0.769173346,0.076534807,Rice,2
0.235193211,0.543381765,0.134035075,0.878735286,0.763900232,0.646708701,0.72702813,Rice,2
0.518454441,0.1848133,0.464064369,0.801787179,0.330843734,0.659617564,0.229805718,Rice,2
0.399183291,0.307215566,0.071119755,0.577869016,0.982515099,0.547661295,0.365642171,Rice,2
0.620557475,0.099205939,0.302965174,0.555933835,0.880030317,0.610739157,0.581224204,Rice,2
0.158647915,0.290068459,0.039776047,0.895929063,0.195570444,0.689809248,0.599404487,Rice,2
0.937009913,0.469021498,0.06376436,0.784753815,0.711094756,0.659781868,0.750843951,Rice,2
0.734002288,0.430681956,0.25983447,0.986801643,0.663265799,0.335950958,0.983362775,Rice,2
0.455242754,0.264071828,0.34079816,0.969948208,0.676024445,0.444749363,0.45436121,Rice,2
0.471979459,0.431676601,0.244366003,0.172126221,0.599286019,0.304622523,0.891318341,Rice,2
0.720439969,0.483626716,0.080965155,0.955236815,0.882327285,0.191311615,0.761447815,Rice,2
0.541446769,0.231720189,0.429787059,0.869603678,0.969668813,0.478500738,0.274273074,Rice,2
0.624189588,0.357956499,0.437065293,0.368680707,0.555627582,0.693619738,0.874685675,Rice,2
0.091264559,0.254627944,0.210226601,0.706811162,0.483877656,0.693030007,0.748633326,Rice,2
0.343793491,0.511360319,0.215091404,0.44409758,0.75015811,0.261377356,0.619342629,Rice,2
0.278658983,0.394627343,0.041969851,0.52529733,0.845572753,0.430373832,0.74076634,Rice,2
0.622460303,0.503928808,0.431184003,0.06703421,0.874003714,0.759823981,0.616434457,Rice,2
0.169754104,0.122864312,0.366482617,0.94747668,0.195550975,0.259352391,0.827021408,Rice,2
0.904206471,0.570717459,0.433107255,0.271398841,0.744063658,0.179231676,0.322259945,Rice,2
0.39850244,0.180023207,0.151562698,0.127474086,0.583319644,0.456490494,0.26971971,Rice,2
0.282526846,0.042302131,0.181805992,0.051952366,0.406961884,0.67500173,0.485443938,Rice,2
0.062007991,0.145086944,0.180144657,0.323211469,0.363078406,0.28878268,0.52879397,Rice,2
0.466168319,0.497779438,0.241295758,0.368763909,0.474684561,0.572979109,0.076229278,Rice,2
0.728040529,0.070044665,0.326463899,0.685031176,0.472378654,0.313347905,0.070621651,Rice,2
0.134558811,0.129027605,0.045436306,0.439181985,0.741911754,0.331223434,0.069949294,Rice,2
0.903131694,0.549455124,0.180288793,0.822415141,0.439956709,0.241350461,0.662560093,Rice,2
0.96226826,0.147627618,0.15984507,0.351808132,0.777056531,0.475743189,0.956956587,Rice,2
0.39428629,0.539618162,0.078538374,0.346379769,0.59216828,0.626217431,0.764377584,Rice,2
0.985949143,0.521992642,0.130076455,0.276496422,0.311073152,0.775945926,0.066995072,Rice,2
0.090506996,0.404517808,0.071386987,0.738289757,0.198264418,0.724165869,0.768068241,Rice,2
0.062317013,0.47227828,0.43299689,0.193578119,0.798837129,0.495823917,0.450838864,Rice,2
0.418333746,0.092339599,0.440892746,0.503774848,0.826386316,0.62993693,0.760568699,Rice,2
0.568240333,0.356433655,0.240817233,0.442165376,0.618034421,0.449208949,0.10741815,Rice,2
0.561266437,0.599944331,0.466195618,0.757548164,0.211115847,0.381972125,0.484217986,Rice,2
0.683301148,0.563384541,0.138670485,0.151379058,0.655160753,0.767752083,0.737274724,Rice,2
0.990112257,0.438835646,0.241612197,0.98275113,0.378052727,0.402301502,0.912681566,Rice,2
0.403961791,0.005389968,0.166825444,0.301623822,0.244687054,0.721371684,0.818023338,Rice,2
0.456710558,0.443085675,0.401423168,0.347121831,0.88630724,0.652435428,0.959884698,Rice,2
0.134884402,0.562038406,0.239372326,0.067909333,0.808035698,0.661700402,0.137736612,Rice,2
0.6411583,0.417563795,0.336660992,0.35988183,0.367277612,0.638574831,0.279542645,Rice,2
0.484713777,0.408970955,0.1477507,0.734741663,0.225339768,0.433658702,0.643520708,Rice,2
0.885371764,0.408057823,0.326588824,0.956217671,0.582704794,0.409847142,0.456198278,Rice,2
0.212178775,0.385070219,0.269436852,0.453741456,0.588470861,0.197048878,0.206970458,Rice,2
0.952235102,0.560083657,0.41354884,0.763233643,0.529986931,0.1835905,0.630745907,Rice,2
0.296002464,0.304576902,0.24064644,0.352331717,0.858329821,0.288882643,0.572550569,Rice,2
0.720322572,0.079318512,0.417086015,0.488300202,0.543696196,0.395244038,0.140810276,Rice,2
0.118719595,0.392145376,0.154506259,0.60343258,0.740001568,0.601627292,0.61067541,Rice,2
0.594645381,0.084181154,0.457632503,0.726810815,0.798064205,0.708933017,0.55400936,Rice,2
0.792737942,0.081321745,0.389996019,0.965703056,0.602564496,0.426934938,0.090264734,Rice,2
0.456256175,0.258088153,0.032853911,0.690749817,0.675319446,0.721424671,0.875315866,Rice,2
0.560351682,0.269451034,0.182773866,0.333081346,0.722210425,0.709872707,0.196957163,Rice,2
0.200066866,0.483577722,0.215434213,0.126835308,0.899805163,0.321460389,0.37580355,Rice,2
0.727054548,0.291913079,0.376191244,0.321868157,0.609062877,0.392433599,0.855755279,Rice,2
0.86445222,0.554859084,0.332039154,0.427962559,0.883326226,0.321325164,0.986246248,Rice,2
0.47736616,0.603787917,0.447355427,0.337957964,0.367771329,0.182723128,0.774605184,Rice,2
0.041320917,0.083940079,0.178829933,0.719111725,0.249668403,0.733793956,0.240478483,Rice,2
0.583761579,0.585012299,0.395370719,0.373726087,0.853210587,0.525789517,0.493114441,Rice,2
0.219398714,0.419280186,0.342342909,0.246630307,0.794048053,0.183001099,0.809101545,Rice,2
0.598724242,0.473316387,0.195604522,0.608750377,0.419190048,0.600995575,0.98570124,Rice,2
0.197102095,0.222685606,0.337319804,0.873692138,0.248018766,0.2840508,0.214337239,Rice,2
0.055067699,0.303623697,0.326754016,0.345329733,0.812861123,0.753994493,0.486863551,Rice,2
0.634118296,0.267660119,0.155792885,0.84373144,0.226213726,0.271615,0.617271357,Rice,2
0.195605644,0.412364308,0.30900462,0.678943558,0.803374769,0.640741442,0.170952459,Rice,2
0.636541911,0.591354709,0.461365814,0.108957875,0.576851612,0.27095937,0.066899301,Rice,2
0.722798695,0.440738716,0.306118255,0.760875381,0.228376007,0.185086783,0.573706335,Rice,2
0.301527942,0.189882938,0.386893712,0.071633195,0.602370111,0.51391372,0.445196108,Rice,2
0.551156487,0.301119242,0.346521852,0.550766814,0.219771567,0.709987582,0.25277909,Rice,2
0.227433441,0.251250264,0.033731363,0.271175408,0.185446681,0.375376319,0.331292582,Rice,2
0.626419766,0.236455342,0.246391374,0.886617494,0.894064286,0.15746284,0.364949469,Rice,2
0.662362614,0.212478877,0.202948362,0.691061557,0.457548275,0.389227402,0.586168924,Rice,2
0.979795796,0.076177995,0.217911526,0.554337233,0.595047553,0.524811959,0.830327898,Rice,2
0.907036539,0.349036485,0.081410719,0.062329167,0.526414695,0.269652733,0.758633779,Rice,2
0.723320383,0.222980681,0.238372774,0.27690396,0.400045729,0.302169175,0.984627547,Rice,2
0.25318863,0.311753844,0.059413619,0.699140931,0.361554763,0.340328046,0.831164799,Rice,2
0.428833801,0.392957389,0.296183299,0.048306889,0.393769307,0.183598195,0.780842208,Rice,2
0.715078104,0.26973522,0.337623543,0.282649405,0.196743916,0.530392272,0.68575588,Rice,2
0.564052067,0.553841659,0.432794781,0.491866014,0.587560087,0.762612326,0.951818015,Rice,2
0.55389789,0.073357864,0.468164835,0.679354629,0.960314197,0.708646518,0.112782539,Rice,2
0.826258046,0.22478537,0.439353728,0.837564061,0.86017373,0.297546005,0.143266462,Rice,2
0.246879686,0.315299878,0.30733497,0.5869596,0.298299293,0.506395176,0.514743508,Rice,2
0.583094216,0.178238042,0.402215761,0.257729998,0.872223431,0.591137083,0.39193393,Rice,2
0.655676644,0.440774212,0.33651438,0.93140644,0.301079226,0.286141836,0.995213408,Rice,2
0.131937886,0.158281063,0.066497638,0.633700312,0.669272453,0.610196937,0.510941151,Rice,2
0.121510071,0.216702826,0.328856913,0.555386475,0.749679099,0.352285943,0.757202767,Rice,2
0.351967343,0.386224429,0.078447862,0.958045388,0.951650673,0.374770987,0.168157908,Rice,2
0.52686139,0.14177369,0.1068054,0.279755026,0.417563706,0.231469408,0.130562833,Rice,2
0.934429351,0.372521557,0.41572425,0.835802671,0.536523747,0.515394407,0.738700975,Rice,2
0.739216252,0.11478873,0.153414501,0.509639438,0.783873105,0.300251498,0.377853124,Rice,2
0.88087746,0.001849671,0.172211803,0.443993019,0.203180514,0.343743457,0.830497134,Rice,2
0.389489248,0.588790404,0.33178115,0.159928373,0.272003763,0.318076705,0.067760843,Rice,2
0.751373764,0.480795571,0.460279375,0.469760544,0.959140288,0.664486422,0.603114307,Rice,2
0.939103542,0.137153548,0.179117472,0.674795186,0.473624765,0.604498697,0.180842847,Rice,2
0.788917075,0.21695518,0.144132088,0.387287132,0.752243861,0.510135741,0.531242022,Rice,2
0.609468433,0.290355626,0.325085326,0.937494512,0.642472816,0.22293591,0.455625105,Rice,2
0.607862074,0.041101929,0.083664906,0.202117796,0.366617335,0.30807067,0.059855269,Rice,2
0.072485401,0.353756256,0.128046308,0.325980782,0.410772146,0.571439694,0.17450553,Rice,2
0.686732439,0.164614756,0.066766146,0.191147783,0.32749763,0.251032318,0.916529347,Rice,2
0.24342356,0.060063779,0.448385457,0.572035542,0.904684793,0.350535412,0.780638184,Rice,2
0.232588713,0.350646544,0.22745127,0.795669937,0.938880966,0.248071999,0.283260208,Rice,2
0.321988478,0.456681483,0.421139136,0.49636159,0.84169216,0.215513735,0.666685744,Rice,2
0.265190343,0.06306524,0.450461091,0.500630612,0.582763629,0.594487615,0.335818714,Rice,2
0.703321406,0.293052249,0.195572009,0.846648114,0.418272989,0.67883416,0.298773494,Rice,2
0.922240636,0.520111535,0.121081932,0.927634542,0.745677361,0.403412007,0.55701703,Rice,2
0.208706688,0.022998608,0.432045105,0.538748821,0.903621745,0.617812864,0.294660926,Rice,2
0.093681617,0.197245003,0.302834464,0.271189558,0.734451383,0.735003786,0.814963514,Rice,2
0.909648897,0.035142898,0.033700286,0.276299638,0.984516263,0.346552185,0.799714231,Rice,2
0.754588249,0.514527316,0.285099869,0.20186208,0.652774123,0.489052541,0.247745627,Rice,2
0.831787314,0.341125178,0.146373594,0.581158773,0.718443955,0.602080954,0.083398845,Rice,2
0.803134905,0.398341605,0.428602147,0.455956116,0.605672538,0.290235563,0.405964999,Rice,2
0.420976812,0.29715591,0.123761175,0.650344676,0.771821048,0.638986388,0.594270146,Rice,2
0.706132779,0.460770895,0.114572928,0.879866784,0.498695141,0.732944435,0.927450596,Rice,2
0.937905955,0.04138418,0.026164018,0.514762707,0.655825801,0.529647273,0.244676221,Rice,2
0.615291621,0.172660732,0.18290233,0.47268652,0.87909786,0.341209864,0.952741188,Rice,2
0.24764082,0.02541103,0.317556042,0.094498166,0.355625709,0.564568017,0.989852135,Rice,2
0.303682443,0.380660798,0.417279815,0.826513126,0.486792442,0.15718553,0.229808716,Rice,2
0.06730668,0.313298302,0.198384941,0.733311278,0.322439951,0.760499191,0.483725771,Rice,2
0.432469278,0.576024552,0.281450381,0.253043694,0.729489061,0.551478796,0.084581666,Rice,2
0.941405796,0.397155933,0.371590371,0.826949441,0.591029905,0.268133597,0.123571999,Rice,2
0.463071272,0.072368522,0.319275998,0.067811718,0.596920757,0.318966695,0.917623568,Rice,2
0.472037187,0.396268249,0.064788071,0.796083964,0.503946588,0.688686651,0.61462112,Rice,2
0.850570052,0.460697547,0.354847594,0.683434491,0.567325994,0.545032662,0.810162928,Rice,2
0.536917807,0.542847563,0.106763981,0.690800833,0.289576386,0.348635143,0.170947628,Rice,2
0.262711672,0.209726397,0.353699248,0.71616018,0.488778309,0.631665242,0.832092892,Rice,2
0.33129492,0.226785759,0.361359932,0.847780824,0.669003473,0.593753889,0.603610726,Rice,2
0.115731536,0.282685755,0.075073421,0.811149166,0.819625992,0.667310684,0.81570667,Rice,2
0.486745204,0.187399079,0.274474993,0.471527428,0.758228902,0.693808885,0.679301603,Rice,2
0.506929996,0.073557261,0.352059989,0.612508588,0.820658964,0.32800611,0.897933495,Rice,2
0.384738426,0.088330989,0.052121278,0.418102445,0.513872765,0.303142758,0.367445459,Rice,2
0.483945087,0.163985121,0.380709552,0.62498557,0.973680441,0.491785123,0.742760993,Rice,2
0.931068665,0.153339805,0.14439032,0.615094656,0.489270539,0.190190714,0.339641043,Rice,2
0.110624859,0.055962509,0.025771512,0.088789477,0.284329215,0.661895354,0.812601699,Rice,2
0.363283497,0.58389141,0.085267158,0.043449029,0.259397336,0.763284908,0.269610876,Rice,2
0.61308786,0.483307662,0.09391725,0.718373279,0.298573284,0.534700009,0.912817479,Rice,2
0.883493779,0.531707668,0.425495771,0.4749729,0.969427778,0.639326022,0.322038847,Rice,2
0.920128593,0.066309114,0.428381206,0.072826104,0.834087073,0.264792007,0.131782626,Rice,2
0.724126213,0.110156052,0.040910692,0.609824445,0.918810862,0.263382945,0.728853861,Rice,2
0.776524029,0.435625751,0.302266472,0.366959489,0.541014254,0.173945141,0.540350782,Rice,2
0.394995132,0.395440334,0.327446073,0.039251879,0.606784456,0.239306835,0.766160008,Rice,2
0.956813161,0.222942744,0.070673577,0.698613524,0.900831135,0.35935722,0.092255675,Rice,2
0.24791278,0.347566248,0.223901295,0.715430874,0.742417812,0.194208876,0.065122414,Rice,2
0.82091485,0.263847417,0.238729509,0.60563981,0.706143458,0.566487523,0.893357444,Rice,2
0.063720597,0.266429994,0.195973311,0.596442104,0.859874321,0.762933128,0.400036077,Rice,2
0.137448258,0.092422771,0.253048956,0.197493632,0.874283024,0.549942807,0.572115735,Rice,2
0.918278292,0.571470571,0.343348492,0.218507293,0.52605516,0.396532451,0.215765948,Rice,2
0.536972674,0.061293462,0.398809153,0.501024658,0.614552018,0.262342588,0.263192968,Rice,2
0.947848074,0.132620144,0.266794621,0.047919547,0.919254225,0.702872078,0.19413355,Rice,2
0.693850941,0.235396456,0.155461523,0.757833637,0.248322662,0.157356906,0.43371789,Rice,2
0.931009468,0.121498145,0.357046928,0.455026115,0.993114049,0.776068507,0.260120081,Rice,2
0.409638279,0.373993812,0.343363336,0.928225664,0.45872735,0.253390197,0.924908631,Rice,2
0.082414618,0.367872238,0.381770624,0.951312688,0.845469744,0.420243568,0.862325078,Rice,2
0.107530372,0.017021289,0.060797982,0.068075551,0.925303394,0.462003835,0.709098257,Rice,2
0.199535763,0.436081389,0.329283305,0.298501532,0.822162357,0.726217917,0.939200368,Rice,2
0.445826597,0.35283192,0.466739267,0.548955759,0.88472726,0.314039583,0.481179926,Rice,2
0.146171843,0.212987598,0.188048597,0.26395006,0.451712401,0.41268226,0.34849484,Rice,2
0.303675666,0.170419919,0.112283443,0.984998191,0.28839938,0.275507522,0.355105071,Rice,2
0.975908095,0.070933128,0.34926142,0.57715157,0.963128362,0.236757707,0.142511019,Rice,2
0.464200505,0.030308886,0.263269818,0.174872853,0.241383371,0.357962183,0.44095369,Rice,2
0.861363155,0.347258875,0.192387551,0.952859472,0.709494238,0.469904468,0.451341332,Rice,2
0.405539305,0.462999417,0.142030675,0.758370858,0.309989699,0.73896164,0.901256833,Rice,2
0.133024041,0.515076981,0.180107517,0.397707226,0.983157023,0.724055778,0.371547021,Rice,2
0.78270019,0.57057854,0.274082507,0.185793791,0.393184821,0.566615006,0.602343496,Rice,2
0.916970184,0.268296108,0.301047554,0.269962672,0.279793424,0.562992523,0.583233096,Rice,2
0.870845707,0.345576933,0.130453145,0.429977213,0.823625271,0.586780434,0.214058977,Rice,2
0.381512138,0.428056704,0.301449722,0.748522737,0.898308554,0.67470338,0.819855701,Rice,2
0.368173935,0.229684546,0.346117699,0.912702939,0.776601141,0.294950881,0.640893035,Rice,2
0.264859661,0.153893746,0.157968987,0.948431505,0.402283101,0.725540298,0.948427806,Rice,2
0.137564671,0.361601338,0.267833403,0.050442993,0.645322449,0.563954503,0.437522542,Rice,2
0.623481956,0.069783425,0.300081679,0.631963756,0.284241979,0.477612414,0.467063081,Rice,2
0.103378799,0.492057908,0.42897782,0.545641919,0.74427802,0.665658439,0.197611676,Rice,2
0.239939804,0.497596749,0.377556278,0.634170395,0.520105286,0.231784837,0.437036951,Rice,2
0.130070915,0.364963977,0.032807135,0.467662059,0.750743662,0.328577777,0.06692772,Rice,2
0.545018327,0.269825351,0.097726831,0.828482968,0.542696644,0.539018076,0.362667312,Rice,2
0.266395337,0.244693451,0.240013945,0.934053324,0.687024522,0.314596805,0.245591231,Rice,2
0.78613892,0.029320589,0.44741916,0.641675228,0.847049277,0.72372842,0.727875699,Rice,2
0.290423214,0.482191239,0.332519452,0.240658038,0.620050623,0.639010336,0.895765216,Rice,2
0.05706571,0.156501503,0.136875558,0.949588083,0.710198622,0.721668545,0.234647975,Rice,2
0.159859917,0.391102318,0.190834137,0.476982918,0.972242701,0.742594658,0.411725212,Rice,2
0.323504518,0.123903142,0.099847294,0.273471845,0.329323879,0.672711943,0.817277251,Rice,2
0.225878889,0.169361079,0.399726337,0.532651256,0.918643793,0.328957645,0.962099571,Rice,2
0.545539976,0.038751517,0.144920169,0.791595334,0.615792142,0.376465362,0.579285913,Rice,2
0.864337224,0.409295321,0.198078206,0.340392052,0.590827375,0.606220634,0.718802421,Rice,2
